#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BA06E2
#Date Time: 2025-05-15 17:08:20.152.623.390
#Sample rate: 13.653Hz
#Samples: 13887
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V Readback: 5.001287322 V
#Negative Supply: ON
#Voltage: -5 V Readback: -4.9978284842 V

Time (s),Channel 1 (V),Channel 2 (V)
-585.9518399999999,-0.5096926777024482,0.6994577698069383
-585.8785960199999,-0.7026108497452743,0.9127180005019849
-585.80535204,-0.8103372364129108,1.118746406197052
-585.73210806,-0.8487324281625624,1.339159855098042
-585.6588640799999,-0.8116720385800765,1.537170367858953
-585.5856201,-0.7030819563925103,1.678662596111955
-585.51237612,-0.5412568230671925,1.746657472467062
-585.43913214,-0.3521860219768833,1.729206764315842
-585.3658881599999,-0.168297394006159,1.634721398560139
-585.29264418,-0.009063347240877262,1.475542641775511
-585.2194002,0.09874155720154104,1.275016711623289
-585.14615622,0.1425544753943951,1.057826141254732
-585.0729122399999,0.111539954451334,0.8643748225151789
-584.99966826,0.01158682746315887,0.7194238953494565
-584.92642428,-0.1415228328883037,0.6452190823099044
-584.8531803,-0.3262751563789588,0.6515862325812953
-584.7799363199999,-0.5166022418620434,0.7394686276853291
-584.70669234,-0.6801547662268265,0.8978613165350746
-584.63344836,-0.795732930348626,1.097050931198239
-584.56020438,-0.8433147017193601,1.3139270743929
-584.4869603999999,-0.8151268206597103,1.511623159980051
-584.41371642,-0.7167440491623156,1.661054674373781
-584.34047244,-0.5603366422802095,1.738167938771874
-584.26722846,-0.3766050498585636,1.730700293391847
-584.1939844799999,-0.1901253353279014,1.646355203994151
-584.1207405,-0.03026314636645236,1.497709757535159
-584.04749652,0.08602167772619633,1.301743021404436
-583.97425254,0.1387856222165152,1.091627062448535
-583.9010085599999,0.1206480162978875,0.8920444138180031
-583.82776458,0.03207996661787055,0.7355382880116292
-583.7545206,-0.1146697539959093,0.6464767910054878
-583.6812766199999,-0.2987939352902511,0.6391663592124093
-583.6080326399999,-0.4878647363807133,0.7161224100235473
-583.53478866,-0.6560498094434516,0.8579290654504459
-583.46154468,-0.7807360354116456,1.051537597776815
-583.3883006999999,-0.8393888129924018,1.268728168145372
-583.31505672,-0.8269044868406858,1.468153603188632
-583.24181274,-0.7468163568107263,1.62599604448453
-583.16856876,-0.6107450535343535,1.723075434424873
-583.0953247799999,-0.4414607316279138,1.745085336597582
-583.0220808,-0.2528610371850111,1.683064576546683
-582.94883682,-0.08334116195478247,1.559494697205558
-582.87559284,0.05076719695811126,1.378384645041549
-582.8023488599999,0.1274790626828845,1.17762289450886
-582.72910488,0.1375293378238794,0.9690790714228179
-582.6558609,0.07895507801767147,0.7977162616493909
-582.58261692,-0.04219784809626004,0.679413037471078
-582.5093729399999,-0.2077918345995274,0.6375942233429636
-582.43612896,-0.3930152647370806,0.6744608094821848
-582.36288498,-0.5743128061481809,0.7867899173565102
-582.289641,-0.7225543644781244,0.9566591980537423
-582.2163970199999,-0.8163045872779092,1.163709492064349
-582.14315304,-0.8404880618359281,1.373432417052499
-582.06990906,-0.7950262703777736,1.558001168129552
-581.99666508,-0.6761503597254779,1.689038692850647
-581.9234210999999,-0.5115771042912119,1.745242550184503
-581.85017712,-0.3178737545034444,1.715843609425295
-581.77693314,-0.1284103645402632,1.602256792855393
-581.70368916,0.02077340708415025,1.432701939332057
-581.6304451799999,0.1157013965020247,1.225730252114924
-581.5572012,0.1421618865216752,1.016557574681092
-581.48395722,0.09607195286720943,0.8329321051257259
-581.41071324,-0.01448107368393481,0.7019731871981051
-581.3374692599999,-0.175049922616697,0.643646946440446
-581.26422528,-0.3617651904706614,0.6665215233413482
-581.1909813,-0.5465175139613165,0.7667451850206498
-581.1177373199999,-0.701904189774324,0.9318980581094443
-581.0444933399999,-0.8071180076568379,1.13195234750087
-580.97124936,-0.8433932194938992,1.34309019477174
-580.89800538,-0.8060972765877958,1.534261916500416
-580.8247613999999,-0.704338240785038,1.673395940949329
-580.75151742,-0.5477737983540856,1.740683356162979
-580.67827344,-0.3676540235610988,1.732979890402592
-580.60502946,-0.1845505733357661,1.645883563233442
-580.5317854799999,-0.02500245547207894,1.496923689600109
-580.4585415,0.08931942425673728,1.3044942591762
-580.38529752,0.1420048509726209,1.093749445872332
-580.31205354,0.1247309405740046,0.8998264863720676
-580.2388095599999,0.04008877962065679,0.7467004526847072
-580.16556558,-0.1006935901278099,0.6563026401898153
-580.0923216,-0.2786933850082249,0.6449046551360086
-580.01907762,-0.4677641860985341,0.7136069926322515
-579.9458336399999,-0.6401892189866577,0.8543131529508169
-579.87258966,-0.76927244032881,1.044856020331355
-579.79934568,-0.8364836553344527,1.258587891787231
-579.7261017,-0.8297311267240844,1.462258093678267
-579.6528577199999,-0.7520770477047246,1.628039821114946
-579.57961374,-0.6138072467415067,1.730071439043963
-579.50636976,-0.4335304363994582,1.749251496651702
-579.43312578,-0.2412404065530432,1.684558105622632
-579.3598817999999,-0.06795167814498503,1.552184265412305
-579.28663782,0.06521446747319648,1.360698116510082
-579.21339384,0.1361945356567227,1.146415997499887
-579.14014986,0.1332893779987736,0.9413308733263197
-579.0669058799999,0.05634195895026657,0.7698108499660395
-578.9936619,-0.08153525314038168,0.6655782418196606
