#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BA06E2
#Date Time: 2025-05-29 18:12:51.449.575.700
#Sample rate: 9.102Hz
#Samples: 6616
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: -1 V Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 1.8 V Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V Readback: 4.999333861 V
#Negative Supply: ON
#Voltage: -5 V Readback: -4.9997814603 V

Time (s),Channel 1 (V),Channel 2 (V)
-878.92768,0.9244882323275676,-1.711580639505354
-878.81781404,0.9245667501021068,-1.711266212331458
-878.7079480800001,0.9245667501021068,-1.711187605537984
-878.59808212,0.9243311967784893,-1.711187605537984
-878.48821616,0.9244097145530284,-1.710558751190193
-878.3783502,0.9244882323275676,-1.711030391951036
-878.26848424,0.9247237856511851,-1.710558751190193
-878.15861828,0.9250378567493418,-1.710480144396719
-878.0487523199999,0.9250378567493418,-1.710558751190193
-877.93888636,0.9249593389748025,-1.710558751190193
-877.8290204,0.9250378567493418,-1.71032293080977
-877.71915444,0.9251163745238808,-1.710165717222823
-877.60928848,0.9250378567493418,-1.710008503635875
-877.4994225199999,0.9253519278474985,-1.710165717222823
-877.38955656,0.9255089633965767,-1.71032293080977
-877.2796906,0.9254304456220376,-1.709772683255453
-877.16982464,0.925665998945655,-1.709694076461979
-877.05995868,0.925665998945655,-1.709536862875031
-876.95009272,0.9255874811711159,-1.709536862875031
-876.84022676,0.9258230344947334,-1.709536862875031
-876.7303608,0.9259800700438117,-1.709536862875031
-876.62049484,0.9259015522692725,-1.709615469668505
-876.51062888,0.9260585878183509,-1.709301042494609
-876.40076292,0.9260585878183509,-1.709065222114187
-876.2908969599999,0.9259015522692726,-1.708514974559869
-876.181031,0.9260585878183509,-1.708514974559869
-876.07116504,0.9262941411419684,-1.708593581353343
-875.96129908,0.9263726589165076,-1.708514974559869
-875.85143312,0.9267652477892033,-1.708672188146817
-875.74156716,0.9267652477892033,-1.708829401733765
-875.6317012,0.926608212240125,-1.708593581353343
-875.52183524,0.9269222833382817,-1.708829401733765
-875.41196928,0.9269222833382817,-1.708986615320713
-875.30210332,0.9267652477892033,-1.708750794940291
-875.19223736,0.9268437655637425,-1.709065222114187
-875.0823713999999,0.9268437655637422,-1.708986615320713
-874.97250544,0.9265296944655859,-1.708750794940291
-874.86263948,0.926608212240125,-1.708829401733765
-874.75277352,0.926608212240125,-1.708672188146817
-874.64290756,0.926608212240125,-1.708593581353343
-874.5330416,0.9267652477892032,-1.708829401733765
-874.42317564,0.9266867300146642,-1.708750794940291
-874.31330968,0.9265296944655859,-1.708514974559869
-874.20344372,0.9267652477892033,-1.708593581353343
-874.09357776,0.9269222833382817,-1.708357760972921
-873.9837118,0.9267652477892033,-1.708043333799026
-873.8738458399999,0.9270793188873602,-1.708043333799026
-873.76397988,0.9272363544364384,-1.708043333799026
-873.65411392,0.9273148722109775,-1.707650299831656
-873.54424796,0.9274719077600558,-1.707650299831656
-873.434382,0.927550425534595,-1.707571693038182
-873.32451604,0.9274719077600559,-1.707257265864286
-873.21465008,0.9277074610836733,-1.707257265864286
-873.10478412,0.9278644966327517,-1.707257265864286
-872.99491816,0.9276289433091341,-1.707100052277338
-872.8850522,0.9278644966327517,-1.707257265864286
-872.77518624,0.9278644966327517,-1.70733587265776
-872.6653202799999,0.927550425534595,-1.707257265864286
-872.55545432,0.9277074610836733,-1.707571693038182
-872.44558836,0.9278644966327517,-1.707807513418604
-872.3357224,0.9277074610836733,-1.707414479451234
-872.22585644,0.9278644966327517,-1.707650299831656
-872.1159904800001,0.9277859788582127,-1.707886120212078
-872.00612452,0.9276289433091341,-1.707650299831656
-871.89625856,0.9277859788582126,-1.707807513418604
-871.7863926,0.9278644966327517,-1.707886120212078
-871.67652664,0.9277074610836733,-1.707807513418604
-871.56666068,0.9278644966327517,-1.708043333799026
-871.4567947199999,0.92802153218183,-1.708200547385974
-871.34692876,0.9277859788582126,-1.708043333799026
-871.2370628,0.9279430144072909,-1.708200547385974
-871.12719684,0.92802153218183,-1.708279154179448
-871.01733088,0.9277859788582126,-1.7081219405925
-870.9074649199999,0.9278644966327518,-1.708279154179448
-870.79759896,0.9279430144072909,-1.708357760972921
-870.687733,0.9277859788582126,-1.7081219405925
-870.57786704,0.9279430144072909,-1.708043333799026
-870.46800108,0.9281785677309083,-1.7081219405925
-870.35813512,0.92802153218183,-1.707807513418604
-870.2482691599999,0.9281785677309083,-1.707964727005552
-870.1384032,0.928492638829065,-1.708043333799026
-870.02853724,0.9283356032799867,-1.70772890662513
-869.91867128,0.928492638829065,-1.707886120212078
-869.80880532,0.9286496743781434,-1.7081219405925
-869.6989393599999,0.928335603279987,-1.707964727005552
-869.5890734,0.9286496743781434,-1.707964727005552
-869.47920744,0.9286496743781434,-1.708357760972921
-869.36934148,0.9284141210545258,-1.708279154179448
-869.25947552,0.928492638829065,-1.708357760972921
-869.14960956,0.9287281921526825,-1.708514974559869
-869.0397436,0.928492638829065,-1.708357760972921
-868.92987764,0.9286496743781434,-1.708357760972921
-868.82001168,0.9288067099272217,-1.708593581353343
-868.71014572,0.9285711566036041,-1.708514974559869
-868.60027976,0.9286496743781434,-1.708593581353343
-868.4904137999999,0.9288067099272215,-1.708829401733765
-868.38054784,0.9285711566036041,-1.708672188146817
-868.27068188,0.9285711566036041,-1.708672188146817
