#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BA06E2
#Date Time: 2025-05-29 19:35:58.639.204.140
#Sample rate: 9.102Hz
#Samples: 9412
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 200 mV/div Offset: 1 V Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V Readback: 4.999822226 V
#Negative Supply: ON
#Voltage: -5 V Readback: -4.9983167282 V

Time (s),Channel 1 (V),Channel 2 (V)
-878.92768,0.1200198741016548,-0.9977081954140965
-878.81781404,0.3302904743175384,-0.9927559674252369
-878.7079480800001,0.3303689920920776,-0.992598753838289
-878.59808212,0.3295052965721468,-0.9918126859035493
-878.48821616,0.3295052965721468,-0.9914982587296535
-878.3783502,0.329583814346686,-0.9907121907949138
-878.26848424,0.3285630832776769,-0.990476370414492
-878.15861828,0.3287986366012943,-0.990319156827544
-878.0487523199999,0.3287986366012943,-0.9903977636210179
-877.93888636,0.328170494404981,-0.9900833364471221
-877.8290204,0.3282490121795202,-0.9900047296536482
-877.71915444,0.328641601052216,-0.9901619432405961
-877.60928848,0.328170494404981,-0.9903977636210179
-877.4994225199999,0.3285630832776774,-0.9906335840014402
-877.38955656,0.3291912254739902,-0.9909480111753357
-877.2796906,0.3290341899249118,-0.9914982587296535
-877.16982464,0.3297408498957643,-0.9922057198709191
-877.05995868,0.3308400987393126,-0.9929917878056588
-876.95009272,0.3308400987393126,-0.9935420353599764
-876.84022676,0.3313112053865476,-0.9938564625338723
-876.7303608,0.3317823120337826,-0.9937778557403983
-876.62049484,0.3308400987393126,-0.9931490013926066
-876.51062888,0.3304475098666168,-0.992441540251341
-876.40076292,0.3303689920920777,-0.9918126859035493
-876.2908969599999,0.3293482610230682,-0.991262438349231
-876.181031,0.329112707699451,-0.9907121907949138
-876.07116504,0.3293482610230685,-0.9905549772079659
-875.96129908,0.3284845655031376,-0.9900833364471221
-875.85143312,0.3284845655031376,-0.990319156827544
-875.74156716,0.3289556721503722,-0.9907121907949135
-875.6317012,0.3289556721503727,-0.9914196519361795
-875.52183524,0.3298193676703035,-0.9922057198709191
-875.41196928,0.3310756520629301,-0.9933062149795546
-875.30210332,0.3309971342883909,-0.9938564625338723
-875.19223736,0.3313897231610868,-0.9940136761208203
-875.0823713999999,0.3320178653573996,-0.9940136761208201
-874.97250544,0.3315467587101651,-0.9939350693273463
-874.86263948,0.3317823120337826,-0.9940922829142942
-874.75277352,0.3324889720046351,-0.9942494965012422
-874.64290756,0.3320963831319393,-0.9936992489469244
-874.5330416,0.3317037942592438,-0.9930703945991333
-874.42317564,0.3316252764847042,-0.9920485062839712
-874.31330968,0.330526027641156,-0.9908694043818618
-874.20344372,0.3297408498957643,-0.9896116956862784
-874.09357776,0.3298193676703035,-0.9889042345450128
-873.9837118,0.3290341899249118,-0.9885112005776429
-873.8738458399999,0.3284845655031376,-0.9879609530233245
-873.76397988,0.3284845655031376,-0.9871748850885855
-873.65411392,0.3273067988850502,-0.9859957831864761
-873.54424796,0.3262860678160411,-0.9845808609039448
-873.434382,0.3262075500415019,-0.9838733997626792
-873.32451604,0.3253438545215718,-0.9834017590018358
-873.21465008,0.3249512656488753,-0.9835589725887833
-873.10478412,0.3254223722961103,-0.984109220143101
-872.99491816,0.3251868189724927,-0.9853669288386844
-872.8850522,0.3256579256197277,-0.9868604579146897
-872.77518624,0.3270712455614327,-0.9888256277515387
-872.6653202799999,0.3273853166595894,-0.9901619432405961
-872.55545432,0.3277779055322852,-0.9909480111753357
-872.44558836,0.327699387757746,-0.9895330888928044
-872.3357224,0.3269927277868935,-0.9900047296536482
-872.22585644,0.3248727478743361,-0.9884325937841689
-872.1159904800001,0.3232238746090151,-0.9854455356321611
-872.00612452,0.3211824124709953,-0.9834017590018354
-871.89625856,0.3198476103038295,-0.9810435551976165
-871.7863926,0.3199261280783687,-0.9812793755780383
-871.67652664,0.3184342903621246,-0.9795500261216112
-871.56666068,0.3178846659403504,-0.9786853513933976
-871.4567947199999,0.3180417014894287,-0.9782923174260278
-871.34692876,0.3175705948421937,-0.977977890252132
-871.2370628,0.3173350415185763,-0.977977890252132
-871.12719684,0.3171780059694979,-0.9764843611761267
-871.01733088,0.3161572749004888,-0.975855506828335
-870.9074649199999,0.3149795082824012,-0.9749122253066456
-870.79759896,0.3149009905078621,-0.9727898418828504
-870.687733,0.3140372949879313,-0.9715321331872671
-870.57786704,0.3122313861735305,-0.9710604924264233
-870.46800108,0.3125454572716872,-0.969724176937366
-870.35813512,0.3112106551045214,-0.9689381090026263
-870.2482691599999,0.311053619555443,-0.9689381090026263
-870.1384032,0.3112106551045214,-0.9684664682417825
-870.02853724,0.3116817617517564,-0.9690167157961003
-869.91867128,0.3132521172425397,-0.9705888516655795
-869.80880532,0.3145084016351663,-0.9719251671546369
-869.6989393599999,0.314115812762468,-0.9714535263937899
-869.5890734,0.3114462084281389,-0.9679162206874649
-869.47920744,0.3097188173882772,-0.965479410089772
-869.36934148,0.3089336396428856,-0.9641430946007147
-869.25947552,0.3083840152211115,-0.9632784198725011
-869.14960956,0.3107395484572864,-0.9640644878072406
-869.0397436,0.3116032439772172,-0.9664226916114596
-868.92987764,0.312466939497148,-0.967444579926621
-868.82001168,0.3130165639189222,-0.9692525361765222
-868.71014572,0.3119173150753738,-0.9683092546548346
-868.60027976,0.310582512908208,-0.967601793513569
