#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BA06E2
#Date Time: 2025-05-22 16:28:09.050.243.220
#Sample rate: 13.653Hz
#Samples: 16000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V Readback: 4.999822226 V
#Negative Supply: ON
#Voltage: -5 V Readback: -5.0002697044 V

Time (s),Channel 1 (V),Channel 2 (V)
-585.9518399999999,0.2422720490591345,1.378227431454601
-585.8785960199999,0.2425861201572921,1.37744136351986
-585.80535204,0.2435283334517612,1.37563340726996
-585.73210806,0.2450986889425445,1.372882169498372
-585.6588640799999,0.2474542221787195,1.372410528737528
-585.5856201,0.2491030954440404,1.370288145313733
-585.51237612,0.2500453087385119,1.371152820041944
-585.43913214,0.2514586286802168,1.367929941509512
-585.3658881599999,0.2492601309931202,1.368244368683408
-585.29264418,0.251615664229293,1.3652573105314
-585.2194002,0.2557771062798709,1.363370747488022
-585.14615622,0.2571904262215759,1.361955825205491
-585.0729122399999,0.2591533705850549,1.362113038792436
-584.99966826,0.2590748528105159,1.358811553466535
-584.92642428,0.2590748528105158,1.359597621401272
-584.8531803,0.2597815127813684,1.358418519499163
-584.7799363199999,0.2608807616249169,1.358104092325264
-584.70669234,0.2611163149485339,1.354881213792837
-584.63344836,0.2639429548319441,1.351501121673454
-584.56020438,0.266298488068119,1.350793660532188
-584.4869603999999,0.2681043968825202,1.351972762434297
-584.41371642,0.2685755035297544,1.351186694499559
-584.34047244,0.2677903257843632,1.347806602380178
-584.26722846,0.2701458590205381,1.350793660532188
-584.1939844799999,0.2695962345987642,1.344819544228171
-584.1207405,0.2698317879223812,1.34890709748881
-584.04749652,0.2683399502061373,1.349614558630079
-583.97425254,0.2688895746279115,1.349142917869235
-583.9010085599999,0.2707740012168526,1.348749883901864
-583.82776458,0.2720302856094769,1.347492175206283
-583.7545206,0.2721088033840172,1.350557840151766
-583.6812766199999,0.269596234598764,1.352444403195141
-583.6080326399999,0.2684969857552166,1.351894155640825
-583.53478866,0.2695177168242248,1.353702111890725
-583.46154468,0.2693606812751465,1.353859325477673
-583.3883006999999,0.2690466101769898,1.352994650749459
-583.31505672,0.268339950206138,1.35118669449956
-583.24181274,0.2690466101769898,1.351186694499558
-583.16856876,0.269596234598764,1.349614558630079
-583.0953247799999,0.2689680924024506,1.349693165423553
-583.0220808,0.2703814123441544,1.350479233358292
-582.94883682,0.2714806611877039,1.348278243141022
-582.87559284,0.2728939811294089,1.347727995586704
-582.8023488599999,0.2740717477474972,1.343640442326061
-582.72910488,0.2749354432674264,1.347492175206278
-582.6558609,0.2807457585833254,1.339788709445834
-582.58261692,0.291502693695191,1.322180787707666
-582.5093729399999,0.3180417014894517,1.297105220589441
-582.43612896,0.3433244248910169,1.262989872221804
-582.36288498,0.368607148292651,1.216297436898239
-582.289641,0.3964809582540545,1.169526394781232
-582.2163970199999,0.4191725950958889,1.116938449947097
-582.14315304,0.4364465054944738,1.057040073320046
-582.06990906,0.4483026894499034,0.9965914491385151
-581.99666508,0.4538774514421841,0.9293040339248034
-581.9234210999999,0.4514434004314608,0.8683837689824236
-581.85017712,0.441393125290466,0.8033759507795752
-581.77693314,0.4247473570881539,0.7411193703481382
-581.70368916,0.3972661359994462,0.6845224790468855
-581.6304451799999,0.361462030809548,0.6335066700822424
-581.5572012,0.318669843685781,0.5876789094870057
-581.48395722,0.2698317879223814,0.5512839641085197
-581.41071324,0.213456025803261,0.5287238143814925
-581.3374692599999,0.1533899282807428,0.5157536934582853
-581.26422528,0.09065422642400706,0.5119019605780647
-581.1909813,0.02572002688011764,0.5228283048709454
-581.1177373199999,-0.03835047714384095,0.5442093526958631
-581.0444933399999,-0.09857361021543611,0.5771455991614909
-580.97124936,-0.15973895658139,0.6185713793222313
-580.89800538,-0.2128169721698655,0.6724956396453693
-580.8247613999999,-0.260163190216982,0.7345163996963253
-580.75151742,-0.3009924329773106,0.8018824217034496
-580.67827344,-0.3318499183712396,0.8712136135475455
-580.60502946,-0.3500660420643258,0.9437676839240126
-580.5317854799999,-0.3663192213939354,1.024575467615311
-580.4585415,-0.3689888257282621,1.096736504024277
-580.38529752,-0.3588600328127123,1.165203021140164
-580.31205354,-0.3440986911993493,1.239800868146954
-580.2388095599999,-0.3143404546489709,1.302686302926174
-580.16556558,-0.275945262899389,1.357789665151321
-580.0923216,-0.2300908825684818,1.410220396398504
-580.01907762,-0.1721447649585781,1.442527788516302
-579.9458336399999,-0.1105868297198121,1.468153603188825
-579.87258966,-0.04392523913618231,1.480180442590319
-579.79934568,0.0260340979782743,1.477036170851372
-579.7261017,0.09819193277976689,1.45596955020035
-579.6528577199999,0.1677586810215261,1.426649216234519
-579.57961374,0.2327713983398365,1.379092106182858
-579.50636976,0.2940937802549835,1.323359889609776
-579.43312578,0.3463866180980673,1.257487396678595
-579.3598817999999,0.3902780540654896,1.183046763258677
-579.28663782,0.4222347883028715,1.098858887448216
-579.21339384,0.4431990341048577,1.014828225224474
-579.14014986,0.4525426492750183,0.9316622377290223
-579.0669058799999,0.449637491617054,0.8484962502334991
-578.9936619,0.4329132056402271,0.7699680635530822
-578.92041792,0.4048823601297452,0.6984358814917767
-578.8471739399999,0.3618546196822828,0.635786267093029
-578.7739299599999,0.3105039951336137,0.5824908611176468
-578.70068598,0.2498097554148944,0.5430302507937537
-578.627442,0.1812637382422034,0.5199198535124088
-578.5541980199999,0.1076925834990058,0.5147318051431273
-578.48095404,0.03058812890161598,0.5240074067730464
-578.40771006,-0.04761557453946242,0.5485327263369311
-578.33446608,-0.1210296937335816,0.5931027782366676
-578.2612220999999,-0.1891046042590377,0.6503285238857119
-578.18797812,-0.2484640418105924,0.7187164342079968
-578.11473414,-0.2965954376031545,0.7972446208885471
-578.04149016,-0.3342839693819536,0.8851270159924368
-577.9682461799999,-0.358467443940025,0.9769397507701078
-577.8950022,-0.3678895768847077,1.068438058373633
-577.82175822,-0.362079261568818,1.157735375760137
-577.74851424,-0.3413505690904785,1.241137183636011
-577.6752702599999,-0.306645712744125,1.316128064610228
-577.60202628,-0.2598491191188679,1.379327926563179
-577.5287823,-0.1997830215963641,1.428535779277937
-577.45553832,-0.1313155221982123,1.461629239330475
-577.3822943399999,-0.05688067193501355,1.478451093133902
-577.30905036,0.02045933598592325,1.477350598025268
-577.23580638,0.09984080604508935,1.457305865689407
-577.1625624,0.1769452606425493,1.419417391234957
-577.0893184199999,0.2488675421204831,1.366515019226922
-577.01607444,0.3134091527915593,1.301349987437125
-576.94283046,0.3679790060963377,1.224551150213005
-576.86958648,0.4100645332493301,1.136511541522168
-576.7963424999999,0.4390375920542949,1.04422716598365
-576.72309852,0.453327827020397,0.9498204070215934
-576.64985454,0.4506582226860784,0.8570643907222323
-576.5766105599999,0.4333057945129229,0.7712257722486656
-576.5033665799999,0.4029194157662246,0.6927761923615895
-576.4301226,0.3573005887590112,0.6247027092132003
-576.35687862,0.299590024472725,0.5721147643791197
-576.2836346399999,0.232457327241739,0.5358770325876231
-576.21039066,0.1578654414296001,0.5144959847627248
-576.13714668,0.07871952469405398,0.5115089266106948
-576.0639027,-0.000661945365041782,0.5297457026966541
-575.9906587199999,-0.07808047106065842,0.5639396578578276
-575.91741474,-0.1537716057163446,0.6130689037790092
-575.84417076,-0.2200406074274687,0.6787841831232863
-575.77092678,-0.2763378517720499,0.7575481901841963
-575.6976827999999,-0.320229287739471,0.843858449418689
-575.62443882,-0.3508512198096896,0.9344920822940026
-575.55119484,-0.3678895768847162,1.029920729571475
-575.47795086,-0.3671829169138638,1.125034949674969
-575.4047068799999,-0.3517149153296204,1.214017839887567
-575.3314629,-0.3210929832594018,1.293646521676546
-575.25821892,-0.2753171207030408,1.362270252379387
-575.18497494,-0.2171354497695196,1.417766648572004
-575.1117309599999,-0.1500812703130047,1.456441190961212
